version,account_id,interface_id,src_addr,dst_addr,src_port,dst_port,protocol,protocol_name,packets,bytes,start_time,end_time,timestamp_iso,action,log_status,tier,scenario
2,123456789012,eni-01b_alb_02,203.0.113.15,10.0.2.18,64216,443,6,TCP,27,39069,1786893406,1786893466,2026-08-16 15:16:46 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_nat_02,10.0.20.78,151.101.65.140,55543,443,6,TCP,135,154170,1786893419,1786893460,2026-08-16 15:16:59 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,48481,5432,6,TCP,103,204970,1786893439,1786893481,2026-08-16 15:17:19 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01b_alb_02,203.0.113.155,10.0.2.18,61707,80,6,TCP,27,21195,1786893449,1786893507,2026-08-16 15:17:29 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,203.0.113.155,10.0.2.18,59040,80,6,TCP,8,5672,1786893460,1786893484,2026-08-16 15:17:40 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,37394,8080,6,TCP,60,39660,1786893482,1786893510,2026-08-16 15:18:02 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,33934,443,6,TCP,42,44184,1786893491,1786893527,2026-08-16 15:18:11 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,194.26.29.112,10.0.200.14,61782,1433,6,TCP,1,54,1786893501,1786893527,2026-08-16 15:18:21 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-01b_alb_02,198.51.100.101,10.0.2.18,59704,80,6,TCP,8,6432,1786893523,1786893570,2026-08-16 15:18:43 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,203.0.113.15,10.0.2.18,59715,80,6,TCP,9,3213,1786893535,1786893579,2026-08-16 15:18:55 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,39503,8080,6,TCP,60,59340,1786893544,1786893591,2026-08-16 15:19:04 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,203.0.113.15,10.0.2.18,45691,443,6,TCP,19,18924,1786893563,1786893604,2026-08-16 15:19:23 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,43488,8080,6,TCP,59,75225,1786893582,1786893609,2026-08-16 15:19:42 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,192.0.2.22,10.0.2.18,42211,443,6,TCP,38,45904,1786893592,1786893630,2026-08-16 15:19:52 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,33152,8080,6,TCP,41,60311,1786893612,1786893666,2026-08-16 15:20:12 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,59842,8080,6,TCP,48,25968,1786893621,1786893664,2026-08-16 15:20:21 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,52734,8080,6,TCP,42,30954,1786893641,1786893678,2026-08-16 15:20:41 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,49652,8080,6,TCP,46,51474,1786893655,1786893685,2026-08-16 15:20:55 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_nat_01,10.0.10.45,151.101.65.140,57161,443,6,TCP,28,29148,1786893663,1786893713,2026-08-16 15:21:03 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,47373,5432,6,TCP,83,162265,1786893677,1786893722,2026-08-16 15:21:17 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01a_alb_01,203.0.113.15,10.0.1.15,37040,443,6,TCP,44,53592,1786893693,1786893719,2026-08-16 15:21:33 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,45876,443,6,TCP,13,13598,1786893711,1786893751,2026-08-16 15:21:51 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,40166,443,6,TCP,11,13574,1786893725,1786893742,2026-08-16 15:22:05 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,198.51.100.210,10.0.2.18,42435,443,6,TCP,41,31406,1786893735,1786893795,2026-08-16 15:22:15 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,42353,80,6,TCP,28,39172,1786893747,1786893797,2026-08-16 15:22:27 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,192.0.2.77,10.0.2.18,40361,443,6,TCP,38,37658,1786893762,1786893816,2026-08-16 15:22:42 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,194.26.29.112,10.0.200.14,56841,1433,6,TCP,2,108,1786893779,1786893812,2026-08-16 15:22:59 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-01a_bas_01,91.240.118.172,10.0.1.200,49209,22,6,TCP,1,64,1786893792,1786893817,2026-08-16 15:23:12 UTC,REJECT,OK,Public,SECURITY ALERT: Unauthorized SSH Attempt (Blocked by SG)
2,123456789012,eni-01a_alb_01,198.51.100.101,10.0.1.15,40114,80,6,TCP,44,14960,1786893809,1786893842,2026-08-16 15:23:29 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,62071,8080,6,TCP,46,33258,1786893826,1786893878,2026-08-16 15:23:46 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,198.51.100.101,10.0.1.15,36199,80,6,TCP,18,12096,1786893832,1786893855,2026-08-16 15:23:52 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,36935,8080,6,TCP,21,28140,1786893857,1786893912,2026-08-16 15:24:17 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,203.0.113.88,10.0.2.18,35372,443,6,TCP,43,16383,1786893869,1786893884,2026-08-16 15:24:29 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,56297,8080,6,TCP,29,39904,1786893878,1786893909,2026-08-16 15:24:38 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,38564,8080,6,TCP,38,48944,1786893890,1786893949,2026-08-16 15:24:50 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_nat_01,10.0.10.45,151.101.65.140,45690,443,6,TCP,64,73152,1786893911,1786893931,2026-08-16 15:25:11 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,37306,8080,6,TCP,55,40425,1786893921,1786893965,2026-08-16 15:25:21 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,33499,5432,6,TCP,32,62816,1786893935,1786893975,2026-08-16 15:25:35 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,47073,5432,6,TCP,28,32788,1786893954,1786893969,2026-08-16 15:25:54 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,61041,8080,6,TCP,52,58292,1786893968,1786894023,2026-08-16 15:26:08 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,46309,8080,6,TCP,28,23996,1786893977,1786894033,2026-08-16 15:26:17 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,40983,8080,6,TCP,15,8805,1786893992,1786894022,2026-08-16 15:26:32 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,55878,5432,6,TCP,93,142941,1786894005,1786894061,2026-08-16 15:26:45 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01b_alb_02,192.0.2.77,10.0.2.18,56332,443,6,TCP,29,20300,1786894024,1786894056,2026-08-16 15:27:04 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,61486,80,6,TCP,33,15411,1786894041,1786894065,2026-08-16 15:27:21 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,198.51.100.210,10.0.2.18,44228,443,6,TCP,29,21924,1786894055,1786894091,2026-08-16 15:27:35 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,40854,8080,6,TCP,48,60000,1786894070,1786894120,2026-08-16 15:27:50 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,47404,5432,6,TCP,98,212464,1786894083,1786894122,2026-08-16 15:28:03 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-100a_rds_01,185.220.101.5,10.0.100.12,38018,3306,6,TCP,3,162,1786894094,1786894129,2026-08-16 15:28:14 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,50116,8080,6,TCP,49,42728,1786894114,1786894156,2026-08-16 15:28:34 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,39888,80,6,TCP,26,11076,1786894127,1786894182,2026-08-16 15:28:47 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_bas_01,45.155.205.233,10.0.1.200,63734,22,6,TCP,4,256,1786894145,1786894192,2026-08-16 15:29:05 UTC,REJECT,OK,Public,SECURITY ALERT: Unauthorized SSH Attempt (Blocked by SG)
2,123456789012,eni-01a_alb_01,192.0.2.22,10.0.1.15,52919,443,6,TCP,32,13760,1786894156,1786894185,2026-08-16 15:29:16 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,37154,8080,6,TCP,36,26352,1786894166,1786894210,2026-08-16 15:29:26 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,47077,443,6,TCP,12,8724,1786894186,1786894235,2026-08-16 15:29:46 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,34451,443,6,TCP,30,25800,1786894193,1786894232,2026-08-16 15:29:53 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,198.51.100.42,10.0.2.18,61765,80,6,TCP,22,10230,1786894208,1786894262,2026-08-16 15:30:08 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,203.0.113.15,10.0.2.18,54241,80,6,TCP,42,59304,1786894222,1786894265,2026-08-16 15:30:22 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,203.0.113.15,10.0.2.18,52270,443,6,TCP,32,21824,1786894245,1786894279,2026-08-16 15:30:45 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_bas_01,185.220.101.5,10.0.1.200,42377,22,6,TCP,2,128,1786894257,1786894284,2026-08-16 15:30:57 UTC,REJECT,OK,Public,SECURITY ALERT: Unauthorized SSH Attempt (Blocked by SG)
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,62724,5432,6,TCP,33,44946,1786894270,1786894312,2026-08-16 15:31:10 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01b_nat_02,10.0.20.78,140.82.113.4,41403,443,6,TCP,121,135399,1786894281,1786894308,2026-08-16 15:31:21 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-01b_alb_02,203.0.113.88,10.0.2.18,41197,443,6,TCP,44,22704,1786894295,1786894315,2026-08-16 15:31:35 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_nat_02,10.0.20.78,140.82.113.4,44886,443,6,TCP,141,151857,1786894317,1786894371,2026-08-16 15:31:57 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-01a_alb_01,192.0.2.22,10.0.1.15,48800,443,6,TCP,39,55068,1786894326,1786894342,2026-08-16 15:32:06 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,60694,80,6,TCP,19,10070,1786894343,1786894369,2026-08-16 15:32:23 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,32871,8080,6,TCP,25,23150,1786894357,1786894388,2026-08-16 15:32:37 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,192.0.2.77,10.0.2.18,57830,443,6,TCP,28,37128,1786894372,1786894431,2026-08-16 15:32:52 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.101,10.0.1.15,33796,80,6,TCP,17,19873,1786894379,1786894415,2026-08-16 15:32:59 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,41060,8080,6,TCP,34,24378,1786894394,1786894453,2026-08-16 15:33:14 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,194.26.29.112,10.0.200.14,30210,27017,6,TCP,3,162,1786894408,1786894441,2026-08-16 15:33:28 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-01a_alb_01,198.51.100.42,10.0.1.15,49523,443,6,TCP,33,44385,1786894423,1786894443,2026-08-16 15:33:43 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.22,10.0.1.15,47322,443,6,TCP,18,24282,1786894447,1786894499,2026-08-16 15:34:07 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,60444,8080,6,TCP,36,23328,1786894451,1786894474,2026-08-16 15:34:11 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,43513,8080,6,TCP,55,35365,1786894471,1786894495,2026-08-16 15:34:31 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,192.0.2.77,10.0.2.18,53099,443,6,TCP,23,30866,1786894481,1786894535,2026-08-16 15:34:41 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.15,10.0.1.15,51044,80,6,TCP,43,53707,1786894504,1786894520,2026-08-16 15:35:04 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,47056,5432,6,TCP,73,81468,1786894510,1786894547,2026-08-16 15:35:10 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,34797,8080,6,TCP,25,24250,1786894532,1786894579,2026-08-16 15:35:32 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,42079,8080,6,TCP,49,40229,1786894546,1786894598,2026-08-16 15:35:46 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,203.0.113.88,10.0.2.18,36515,443,6,TCP,15,15825,1786894557,1786894586,2026-08-16 15:35:57 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,48861,80,6,TCP,20,28300,1786894572,1786894631,2026-08-16 15:36:12 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,141.98.11.88,10.0.200.14,63340,27017,6,TCP,2,108,1786894583,1786894639,2026-08-16 15:36:23 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-01a_alb_01,198.51.100.210,10.0.1.15,49992,80,6,TCP,9,11385,1786894604,1786894644,2026-08-16 15:36:44 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.88,10.0.1.15,55011,443,6,TCP,15,6735,1786894614,1786894665,2026-08-16 15:36:54 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_nat_01,10.0.10.45,151.101.65.140,40245,443,6,TCP,29,43210,1786894630,1786894688,2026-08-16 15:37:10 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-01b_alb_02,198.51.100.210,10.0.2.18,38834,80,6,TCP,13,5499,1786894647,1786894707,2026-08-16 15:37:27 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,59027,5432,6,TCP,79,100093,1786894653,1786894690,2026-08-16 15:37:33 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,52680,8080,6,TCP,23,20838,1786894674,1786894699,2026-08-16 15:37:54 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,192.0.2.22,10.0.2.18,37479,80,6,TCP,40,36920,1786894690,1786894708,2026-08-16 15:38:10 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.101,10.0.1.15,58446,443,6,TCP,37,46916,1786894697,1786894744,2026-08-16 15:38:17 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,52932,5432,6,TCP,56,49224,1786894721,1786894742,2026-08-16 15:38:41 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01a_alb_01,198.51.100.210,10.0.1.15,43059,80,6,TCP,45,23265,1786894730,1786894750,2026-08-16 15:38:50 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,40575,8080,6,TCP,52,53456,1786894748,1786894808,2026-08-16 15:39:08 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,203.0.113.88,10.0.1.15,51581,443,6,TCP,43,29584,1786894757,1786894813,2026-08-16 15:39:17 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.210,10.0.1.15,54341,80,6,TCP,39,20826,1786894777,1786894827,2026-08-16 15:39:37 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,47265,5432,6,TCP,96,102240,1786894782,1786894817,2026-08-16 15:39:42 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-100a_rds_01,10.0.10.45,10.0.100.12,55874,5432,6,TCP,67,74035,1786894800,1786894857,2026-08-16 15:40:00 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,49541,80,6,TCP,33,37917,1786894821,1786894862,2026-08-16 15:40:21 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.1.15,10.0.10.45,39243,8080,6,TCP,38,46550,1786894831,1786894847,2026-08-16 15:40:31 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01b_alb_02,192.0.2.22,10.0.2.18,62937,443,6,TCP,16,20448,1786894848,1786894872,2026-08-16 15:40:48 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_bas_01,141.98.11.88,10.0.1.200,59797,22,6,TCP,2,128,1786894860,1786894898,2026-08-16 15:41:00 UTC,REJECT,OK,Public,SECURITY ALERT: Unauthorized SSH Attempt (Blocked by SG)
2,123456789012,eni-01a_alb_01,198.51.100.42,10.0.1.15,35066,80,6,TCP,27,22113,1786894876,1786894910,2026-08-16 15:41:16 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.101,10.0.1.15,48643,443,6,TCP,15,18060,1786894885,1786894914,2026-08-16 15:41:25 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,198.51.100.210,10.0.2.18,34453,443,6,TCP,16,8832,1786894903,1786894928,2026-08-16 15:41:43 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,33329,8080,6,TCP,60,51360,1786894922,1786894952,2026-08-16 15:42:02 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,50117,5432,6,TCP,82,78310,1786894930,1786894945,2026-08-16 15:42:10 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01a_alb_01,203.0.113.15,10.0.1.15,51970,443,6,TCP,25,15550,1786894951,1786894977,2026-08-16 15:42:31 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,45.155.205.233,10.0.100.12,64828,21,6,TCP,1,44,1786894962,1786894994,2026-08-16 15:42:42 UTC,REJECT,OK,Database,SECURITY ALERT: Port Scanning Reconnaissance (Blocked by NACL/SG)
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,52106,443,6,TCP,27,17739,1786894980,1786895036,2026-08-16 15:43:00 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.155,10.0.1.15,46566,80,6,TCP,35,24360,1786894986,1786895012,2026-08-16 15:43:06 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,45.155.205.233,10.0.100.12,45389,21,6,TCP,1,44,1786895002,1786895056,2026-08-16 15:43:22 UTC,REJECT,OK,Database,SECURITY ALERT: Port Scanning Reconnaissance (Blocked by NACL/SG)
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,48236,5432,6,TCP,78,138138,1786895020,1786895076,2026-08-16 15:43:40 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01a_alb_01,198.51.100.42,10.0.1.15,33027,443,6,TCP,41,39155,1786895036,1786895078,2026-08-16 15:43:56 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,198.51.100.42,10.0.1.15,37622,80,6,TCP,36,26964,1786895048,1786895083,2026-08-16 15:44:08 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_nat_01,10.0.10.45,140.82.113.4,57498,443,6,TCP,40,58120,1786895059,1786895107,2026-08-16 15:44:19 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-01a_alb_01,192.0.2.77,10.0.1.15,53758,443,6,TCP,36,29448,1786895072,1786895113,2026-08-16 15:44:32 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,192.0.2.77,10.0.2.18,51875,80,6,TCP,20,19160,1786895092,1786895152,2026-08-16 15:44:52 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,194.26.29.112,10.0.200.14,48131,3306,6,TCP,1,54,1786895104,1786895121,2026-08-16 15:45:04 UTC,REJECT,OK,Database,SECURITY ALERT: Unauthorized External DB Probe (Blocked by SG)
2,123456789012,eni-10a_app_01,10.0.2.18,10.0.10.45,54201,8080,6,TCP,19,26847,1786895115,1786895166,2026-08-16 15:45:15 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,192.0.2.22,10.0.1.15,58917,80,6,TCP,19,9139,1786895130,1786895169,2026-08-16 15:45:30 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_nat_02,10.0.20.78,151.101.65.140,59844,443,6,TCP,55,80905,1786895145,1786895192,2026-08-16 15:45:45 UTC,ACCEPT,OK,Public,Private Subnet Egress via NAT Gateway
2,123456789012,eni-01b_alb_02,203.0.113.88,10.0.2.18,43106,443,6,TCP,14,14224,1786895167,1786895217,2026-08-16 15:46:07 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.2.18,10.0.20.78,59770,8080,6,TCP,44,61776,1786895179,1786895219,2026-08-16 15:46:19 UTC,ACCEPT,OK,Application,ALB to App Service
2,123456789012,eni-01a_alb_01,203.0.113.88,10.0.1.15,33756,80,6,TCP,19,23712,1786895191,1786895216,2026-08-16 15:46:31 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01b_alb_02,198.51.100.210,10.0.2.18,49983,443,6,TCP,35,38710,1786895206,1786895250,2026-08-16 15:46:46 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-100a_rds_01,10.0.20.78,10.0.100.12,48004,5432,6,TCP,102,140454,1786895218,1786895239,2026-08-16 15:46:58 UTC,ACCEPT,OK,Database,App to RDS PostgreSQL (Allowed by SG)
2,123456789012,eni-01b_alb_02,198.51.100.101,10.0.2.18,63432,443,6,TCP,41,13079,1786895237,1786895278,2026-08-16 15:47:17 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-01a_alb_01,203.0.113.88,10.0.1.15,50064,443,6,TCP,42,41664,1786895245,1786895303,2026-08-16 15:47:25 UTC,ACCEPT,OK,Public,Public Ingress HTTPS/HTTP
2,123456789012,eni-20b_app_02,10.0.1.15,10.0.20.78,50214,8080,6,TCP,60,35880,1786895258,1786895279,2026-08-16 15:47:38 UTC,ACCEPT,OK,Application,ALB to App Service
